Year,C Fips,Count,Population,Ozone,PM2.5,Not Carcinogen,Carcinogen,Radon,Education,Poverty,Unemployed,Median Income,Alcohol,Health Status,Unhealthy Days,Uninsured,HIV,Hep B,Hep C,Cancer Rate,Superfund,Fracking,Medicare Population,Disabled Medicare,Work Disabled,Drug Use,Major Depression
2003,87,1141,253021,0.0,253021.0,443.517,0.0,1.1800000000000002,34.2,15.4,11.34,100.6,79.0,20.6,7.3,16.393500934705024,7.447,9.799,100.736,0.4509507116010133,1.0,0.0,9.559285592895451,1.5314934333513819,2.8238762790440317,6.927093008090238,5.182178554349244
2003,89,1139,173202,2251626.0,0.0,64702.4,18216.5,1.0797468354430375,16.6,19.0,14.26,71.2,77.3,21.7,7.6,15.799471137746677,4.652,16.862000000000002,244.786,0.6576136534220159,1.0,0.0,15.51310031061997,4.001685892772601,3.7130056234916458,7.144836664703641,5.483193034722462
2003,91,19,3511,0.0,0.0,0.0,0.0,1.35,17.2,13.8,14.02,73.7,78.4,28.8,6.1,12.560524067217315,0.0,0.0,56.417,0.5411563657077756,0.0,0.0,16.718883508971803,2.563372258615779,11.905440045571062,6.807177442324123,5.383081743093135
2003,93,290,44287,0.0,0.0,113079.06,258.99,0.8740740740740741,17.7,22.6,14.76,58.1,77.2,26.6,8.0,18.581073452706214,0.0,15.696,94.177,0.6548196987829386,2.0,0.0,18.741391378959964,3.3779664461354346,5.448551493666312,7.049472757242532,5.552419445887055
2003,95,1688,408409,1225227.0,816818.0,1231599.9,15534.681,0.9,21.4,12.0,10.56,104.2,79.7,16.9,6.6,13.428450401435816,17.607,29.1,52.087,0.4133111660125022,1.0,0.0,8.932467208117354,1.5849307924164255,2.3904958020024045,6.760624765859714,5.038086819830121
2003,97,2633,466489,466489.0,466489.0,37072.7063,452.21,0.5353658536585366,28.5,11.0,9.02,103.1,79.3,14.4,6.4,13.705789418400006,13.241,11.532,37.159,0.564429171963326,1.0,0.0,11.938116440044674,1.8039010566165545,2.320740681988214,6.804233325973389,5.254571919166368
2003,99,2005,487357,19494280.0,4873570.0,221538.393,35667.005,1.8000000000000005,14.1,19.5,14.98,80.6,77.8,21.1,7.0,18.34507352926089,4.9689999999999985,13.457,104.139,0.4114027294160133,3.0,0.0,9.768609048397787,2.163916800210113,3.230691259179616,7.023803905555886,5.031014225711337
2003,101,344,84671,2032104.0,0.0,0.0,0.0,1.106666666666667,15.3,17.5,16.46,78.8,77.3,24.0,7.7,18.95572273859999,0.0,11.889,84.415,0.406278418821084,0.0,15.0,11.465554912543846,2.326652572899812,2.853397267069008,7.116958580860035,5.275714235098204
2003,103,354,58528,1404672.0,0.0,585.0,0.0,0.8588235294117647,11.3,22.5,13.38,62.5,77.1,24.5,8.2,19.48127392017496,5.136,1.712,68.476,0.6048387096774194,0.0,0.0,13.636208310552215,2.9866047020229636,6.743780754510661,7.188012575177692,5.407668124658283
2003,105,90,13210,0.0,0.0,0.0,0.0,0.3333333333333333,15.5,19.7,15.579999999999998,58.4,78.4,24.5,7.8,16.336109008327025,0.0,82.163,336.122,0.6813020439061317,0.0,0.0,16.585919757759275,4.148372445117335,8.183194549583648,7.123391370174111,5.738077214231643
2003,107,1387,388743,51314076.0,5053659.0,32289.02,0.5312,1.8730158730158728,11.5,27.2,15.24,66.1,77.8,21.1,7.0,25.786187789876603,4.867,11.528,86.84100000000002,0.3567909904487026,1.0,0.0,9.063314323344729,1.9007416210709904,3.152725579624585,7.118070293227145,4.914815186382778
2003,109,461,56513,1977955.0,226052.0,0.0,0.0,1.1791666666666667,16.1,14.5,12.58,82.4,78.9,23.4,7.4,14.532939323695432,1.7719999999999998,10.63,196.662,0.8157415108028242,0.0,0.0,17.456160529435707,2.6029409162493584,5.480155008582096,7.398297736803921,5.952612673190239
2003,111,3542,788070,53588760.0,4728420.0,85792.10856549999,2683.8379999999997,1.2014285714285722,26.9,9.9,9.2,123.0,80.3,13.9,6.3,16.536855863057852,7.0939999999999985,11.148,53.967,0.44945245980686993,2.0,33.0,10.184628269062394,1.385663710076516,1.5718146865126195,6.738614590074486,5.051708604565584
2003,113,700,182954,1829540.0,365908.0,81186.65,80009.71,1.3714285714285712,34.1,17.5,10.58,91.1,77.3,21.7,7.6,16.10131508466609,4.388,23.583,46.619,0.38260983635230716,2.0,0.0,8.788547941012496,1.5085759261890967,2.4186407512270844,7.816718956677635,5.164686205275643
2003,115,279,62733,1317393.0,0.0,28783.0,13201.0,1.2733333333333332,10.3,21.6,15.78,72.1,75.6,29.4,8.7,21.642516697750786,3.127,82.86200000000002,129.765,0.4447420018172254,0.0,0.0,10.39963017869383,2.926689302281096,4.72000382573765,7.275277764493966,5.150399311367223
2004,1,6396,1445721,5782884.0,15902931.0,680070.4353394001,31772.873398100004,0.7983333333333336,34.9,11.5,9.24,126.3,79.2,20.2,6.9,13.93650642136346,15.148,53.496,31.729,0.44240901252731335,3.0,0.0,9.508888644489497,1.4685406105327377,1.812867074629199,6.596293475712119,5.177416666147894
2004,5,287,37400,261800.0,261800.0,137114.0,57917.0,1.44,16.6,13.1,11.820000000000002,86.7,79.0,21.7,7.4,11.350267379679146,2.692,8.076,183.057,0.7673796791443851,1.0,0.0,17.200534759358288,2.2326203208556152,5.7032085561497325,7.160427807486632,5.828877005347594
2004,7,1303,213065,2982910.0,1704520.0,3723.0,0.0,0.4863636363636363,21.8,21.4,12.12,70.4,77.3,21.7,7.6,17.411118672705513,6.126,13.666,138.069,0.6115504658202896,1.0,0.0,14.56691619928191,2.873770914978997,5.674794076924882,7.489263839673339,5.340623753314716
2004,9,318,44530,534360.0,267180.0,0.0,0.0,1.188888888888889,17.1,13.0,12.62,81.4,78.2,26.0,7.3,13.32135638895127,6.83,0.0,75.13,0.7141253087805973,0.0,0.0,16.669660902762182,2.5398607680215584,5.4569952840781495,7.249045587244554,5.838760386256457
2004,11,74,20207,0.0,80828.0,188022.0,90335.0,0.55,10.6,13.2,18.82,79.3,77.8,29.3,8.2,23.437422675310536,0.0,0.0,19.818,0.3662097293017271,0.0,3.0,11.35745038847924,2.028999851536596,4.107487504330183,7.150987281635077,5.117038649972782
2004,13,5157,992424,3969696.0,11909088.0,4876725.76677,56955.025,0.7583333333333333,35.0,10.2,9.28,128.8,80.3,13.9,6.3,11.998903694388689,10.719,25.045,52.995,0.5196367681555464,2.0,0.0,10.8060667617873,1.5045988408180375,1.9818142245653068,6.787018451790767,5.251586015654599
2004,15,159,27950,0.0,27950.0,0.0,44.2,0.2875,11.0,23.3,12.12,60.4,77.3,31.7,8.0,16.85509838998211,14.191,21.286,599.567,0.5688729874776387,0.0,0.0,12.41860465116279,3.6815742397137745,5.316636851520572,7.227191413237925,5.531305903398927
2004,17,1000,171653,5492896.0,1201571.0,0.0,0.0,1.2676470588235291,26.5,9.1,10.4,117.2,79.8,14.3,6.4,12.538085556325843,2.349,7.046,106.281,0.582570651255731,0.0,0.0,13.14978474014436,2.107740616243235,2.761967457603421,7.092797679038525,5.488980676131497
2004,19,3522,861035,48217960.0,32719330.0,230832.383,43703.4806,1.2481132075471697,17.5,25.2,14.72,72.3,78.2,19.5,6.6,23.516349509601817,8.719,21.971,60.333,0.4090426057012781,5.0,0.0,9.280226703908669,1.7032989367447318,2.8406510769016355,6.96034423687771,4.862403967318402
2004,21,169,27122,0.0,0.0,7998.0,10.0,0.43,10.7,18.5,13.94,67.6,77.3,24.7,7.3,23.136199395324827,0.0,7.336,58.685,0.6231103900892264,0.0,1.0,12.88990487427181,2.26753189292825,4.85583659022196,7.0090701275717135,5.051249907823907
2004,23,794,130702,0.0,392106.0,2430216.2,99790.8,0.3416666666666667,23.0,20.9,9.760000000000002,63.2,77.3,21.7,7.6,16.184909182721,10.667,12.953,181.343,0.6074887912962311,0.0,0.0,12.040366635552632,3.323591069761748,5.97925050879099,7.114657771112913,5.287600801823997
2004,25,556,152259,2283885.0,304518.0,301844.1,3.0,1.4500000000000002,10.3,24.3,27.02,61.9,78.5,25.1,7.4,28.324105635791646,7.795,10.394,103.939,0.36516724791309546,0.0,0.0,10.595104394485713,1.768696760125838,5.096578855765505,7.074787040503352,4.920562988066387
2004,27,114,18578,167202.0,18578.0,19310.61,0.0,1.7,17.1,12.4,8.82,80.2,78.4,22.2,7.3,15.83055226612122,10.776,10.776,102.376,0.613629023576273,0.0,0.0,18.0912907740338,2.2553557971794596,7.465819786844655,6.609968780277748,5.291204650662074
2004,29,2784,736296,98663664.0,27242952.0,1589642.5199329997,1000490.438,1.4350000000000005,13.5,21.9,13.499999999999995,79.3,78.2,19.5,6.6,20.69086345708791,11.216,16.621,188.508,0.37810880406792924,2.0,3033.0,8.566391777220032,2.1207503504025556,3.1684268283407757,7.003161771896085,4.923291719634495
2004,31,452,143601,3590025.0,3015621.0,10569482.4595,1888379.5,1.4750000000000003,10.4,22.4,14.34,72.0,78.5,25.1,7.4,19.030508144093705,13.322,11.92,340.773,0.3147610392685288,0.0,1.0,6.561235645991323,1.3983189532106322,4.640636207268751,6.949812327212205,4.9386842710008985
2004,33,447,63116,0.0,0.0,1114.3300000000004,78.82000000000002,1.3375,12.1,20.5,13.62,58.9,77.1,24.5,8.2,18.347170289625453,6.386,12.773,161.257,0.7082197857912415,1.0,0.0,16.274795614424235,4.065530134989543,7.242220673046454,7.047341403130744,5.519994929970213
2004,35,86,34458,0.0,68916.0,3462.75,13.99,1.1222222222222222,10.7,17.1,12.38,84.8,77.9,27.7,8.6,11.950780660514248,2.892,23.139,650.778,0.2495791978640664,0.0,0.0,9.202507400313426,2.32456904057113,5.342736084508677,7.461257182657148,5.601021533461025
2004,37,40989,9793263,989119563.0,460283361.0,5928102.676985002,618880.7649239998,0.7072463768115944,24.9,16.7,10.96,91.6,79.2,20.2,6.9,22.13655448648729,21.379,54.945,124.001,0.41854282888144634,15.0,16.0,9.3083377828207,1.2068500560027848,3.7875425177491913,6.794385078803663,5.063736162298511
2004,39,612,137106,959742.0,2056590.0,98831.0,168405.5,2.6041666666666665,12.0,22.6,14.02,72.3,78.5,25.1,7.4,21.788980788586933,2.931,2.198,472.569,0.44636996192726797,0.0,0.0,11.711376599127682,2.21288637988126,2.9991393520341925,7.108368707423453,5.160970344113314
2004,41,1708,243769,0.0,487538.0,0.0,0.0,0.7810344827586209,51.3,7.5,6.74,154.9,79.5,15.9,6.3,9.648888907121087,9.324,4.459,28.376,0.7006633329094347,0.0,0.0,13.514023522269033,1.2343653212672654,2.4071969774663717,6.525440068261346,5.569206913102158
2004,43,122,17844,678072.0,53532.0,0.0,302.0,1.0444444444444445,20.2,15.2,11.220000000000002,69.2,78.7,24.1,6.4,15.46738399462004,0.0,5.595,44.76300000000001,0.6837032055592916,0.0,0.0,15.652320107599193,2.667563326608384,5.054920421430173,7.195696032279758,5.66577000672495
2004,45,536,88030,0.0,88030.0,505.0,0.708,0.3764705882352941,20.2,20.3,9.98,67.1,77.3,24.0,7.7,18.4016812450301,4.533,9.066,89.53,0.6088833352266273,1.0,0.0,13.311371123480631,3.115983187549699,5.26638645916165,6.815858230148813,5.273202317391798
2004,47,852,237180,11384640.0,3557700.0,107732.8,168169.32400000002,2.05,11.0,25.9,16.220000000000002,66.5,78.5,25.1,7.4,22.11316299856649,4.67,22.076,12.736,0.35922084492790285,1.0,0.0,7.449194704443881,1.4124293785310735,3.2022092925204486,6.923433679062316,4.739016780504259
2004,49,52,9605,0.0,0.0,0.0,0.0,1.0,12.4,20.3,13.48,59.6,78.4,24.5,7.8,19.29203539823009,0.0,20.829,31.243,0.5413846954711088,0.0,0.0,15.825091098386256,3.185840707964602,6.985944820406038,6.861009890681936,5.382613222280062
2004,51,41,13360,160320.0,0.0,0.0,597.5,1.85,28.9,11.2,9.06,83.7,80.8,21.2,7.5,16.991017964071855,0.0,0.0,14.571,0.3068862275449102,0.0,0.0,6.047904191616767,0.7110778443113772,4.550898203592815,6.392215568862275,5.044910179640719
2004,53,1702,408731,408731.0,817462.0,12851.39,10484.5,0.9149999999999998,22.5,15.3,11.400000000000002,93.1,77.8,21.1,7.0,19.610208180930737,5.351,14.837,73.458,0.4164107934069107,2.0,0.0,9.398112695146686,1.305748768750107,2.9430114182677607,6.823803430618182,4.9585179494582015
